ride_id,user_id,city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,duration_minutes,distance_km,speed_kmh,incident_reported,route_deviation,safety_score,time_of_day,timestamp
1268,268,Chennai,13.0609,80.2596,12.9967,80.3374,23:44,42,13.85,19.79,No,No,0.65,night,2025-05-22T23:00:00
1269,269,Chennai,13.0138,80.1771,13.0261,80.3002,11:32,5,6.46,77.52,No,Yes,0.85,day,2025-05-22T11:00:00
1270,270,Chennai,13.1824,80.2375,13.1186,80.3209,21:21,75,2.21,1.77,No,No,0.9,day,2025-05-22T21:00:00
1271,271,Chennai,13.171,80.298,13.0907,80.1804,17:07,32,5.83,10.93,No,Yes,0.69,day,2025-05-22T17:00:00
1272,272,Chennai,12.9997,80.3426,13.0785,80.202,00:42,63,22.54,21.47,Yes,No,0.65,night,2025-05-22T00:00:00
1273,273,Chennai,13.0826,80.2161,13.0425,80.2635,13:44,72,2.11,1.76,No,No,0.73,day,2025-05-22T13:00:00
1274,274,Chennai,13.1431,80.227,13.0186,80.3304,04:09,50,21.43,25.72,No,No,0.59,night,2025-05-22T04:00:00
1275,275,Chennai,13.0963,80.3457,13.145,80.3594,13:47,64,5.63,5.28,No,No,0.73,day,2025-05-22T13:00:00
1276,276,Chennai,13.0172,80.3558,13.072,80.2152,11:13,85,17.99,12.7,No,No,0.88,day,2025-05-23T11:00:00
1277,277,Chennai,13.147,80.3314,13.0241,80.2396,01:18,73,13.78,11.33,No,No,0.52,night,2025-05-23T01:00:00
1278,278,Chennai,13.1166,80.2199,12.9941,80.3307,07:54,6,18.68,186.8,No,No,0.8,day,2025-05-23T07:00:00
1279,279,Chennai,13.0583,80.1763,13.0557,80.1767,14:27,81,21.21,15.71,No,Yes,0.89,day,2025-05-23T14:00:00
1280,280,Chennai,13.1236,80.3514,13.039,80.2058,12:19,51,14.65,17.24,Yes,No,0.82,day,2025-05-23T12:00:00
1281,281,Chennai,13.0004,80.2575,13.1118,80.229,17:25,50,16.45,19.74,No,No,0.75,day,2025-05-23T17:00:00
1282,282,Chennai,13.158,80.2623,13.0598,80.2596,09:17,38,23.83,37.63,No,No,0.83,day,2025-05-23T09:00:00
1283,283,Chennai,13.0148,80.2917,13.1357,80.2324,15:03,48,10.79,13.49,No,No,0.86,day,2025-05-23T15:00:00
1284,284,Chennai,13.1415,80.3294,13.0209,80.2125,13:53,45,1.76,2.35,No,No,0.88,day,2025-05-23T13:00:00
1285,285,Chennai,13.0873,80.1958,13.0468,80.3589,14:55,37,15.72,25.49,Yes,No,0.95,day,2025-05-23T14:00:00
1286,286,Mumbai,19.0373,72.9095,19.1453,72.8693,13:09,89,23.59,15.9,No,No,0.78,day,2025-05-24T13:00:00
1287,287,Mumbai,19.1238,72.917,18.9777,72.7981,00:17,20,6.54,19.62,No,No,0.69,night,2025-05-24T00:00:00
1288,288,Mumbai,18.9972,72.7881,18.9968,72.8524,05:23,71,13.55,11.45,No,No,0.6,night,2025-05-24T05:00:00
1289,289,Mumbai,19.0216,72.7933,19.0373,72.8972,09:26,78,0.54,0.42,No,No,0.74,day,2025-05-24T09:00:00
1290,290,Mumbai,19.0407,72.946,18.9848,72.924,17:29,26,11.32,26.12,Yes,Yes,0.85,day,2025-05-24T17:00:00
1291,291,Mumbai,19.081,72.9775,19.1141,72.847,03:23,46,7.28,9.5,Yes,Yes,0.65,night,2025-05-24T03:00:00
1292,292,Mumbai,18.9829,72.8325,19.1471,72.8581,00:52,12,18.14,90.7,No,No,0.58,night,2025-05-24T00:00:00
1293,293,Mumbai,19.1707,72.8457,19.0923,72.8935,12:47,12,7.88,39.4,No,No,0.93,day,2025-05-24T12:00:00
1294,294,Pune,18.5409,73.7621,18.5736,73.778,05:14,24,21.39,53.48,No,No,0.62,night,2025-05-25T05:00:00
1295,295,Pune,18.4234,73.7966,18.4638,73.8323,22:28,74,13.58,11.01,No,Yes,0.68,night,2025-05-25T22:00:00
1296,296,Pune,18.479,73.841,18.5633,73.8725,04:46,13,7.8,36.0,No,No,0.64,night,2025-05-25T04:00:00
1297,297,Pune,18.6133,73.9334,18.4535,73.9199,15:01,48,15.89,19.86,No,No,0.85,day,2025-05-25T15:00:00
1298,298,Pune,18.5421,73.8596,18.5863,73.8237,13:36,45,17.85,23.8,No,No,0.69,day,2025-05-25T13:00:00
1299,299,Pune,18.5101,73.781,18.4892,73.8727,15:14,24,7.03,17.57,No,No,0.81,day,2025-05-25T15:00:00
1300,300,Pune,18.528,73.8537,18.5201,73.8251,21:04,74,6.05,4.91,No,No,0.84,day,2025-05-25T21:00:00
1301,301,Pune,18.6105,73.8028,18.4213,73.8335,13:07,74,0.89,0.72,No,No,0.66,day,2025-05-25T13:00:00
1302,302,Pune,18.4516,73.908,18.4678,73.855,20:34,26,3.38,7.8,No,No,0.79,day,2025-05-25T20:00:00
1303,303,Pune,18.5547,73.9276,18.4403,73.8282,15:12,43,3.04,4.24,No,No,0.69,day,2025-05-25T15:00:00
1304,304,Kolkata,22.5334,88.4128,22.4776,88.2937,01:54,21,3.76,10.74,No,No,0.54,night,2025-05-26T01:00:00
1305,305,Kolkata,22.61,88.2648,22.5529,88.2969,21:58,71,22.88,19.34,No,No,0.87,day,2025-05-26T21:00:00
1306,306,Kolkata,22.5816,88.4231,22.5249,88.3157,01:29,79,14.74,11.19,No,No,0.6,night,2025-05-26T01:00:00
1307,307,Kolkata,22.5547,88.3414,22.5639,88.3124,02:25,59,12.83,13.05,No,No,0.47,night,2025-05-26T02:00:00
1308,308,Kolkata,22.5447,88.3074,22.6578,88.3585,18:30,50,9.26,11.11,No,Yes,0.86,day,2025-05-26T18:00:00
1309,309,Kolkata,22.5641,88.2811,22.4832,88.3287,22:51,19,14.68,46.36,No,No,0.64,night,2025-05-26T22:00:00
1310,310,Kolkata,22.5297,88.3222,22.6213,88.4619,11:57,83,24.2,17.49,No,No,0.82,day,2025-05-26T11:00:00
1311,311,Kolkata,22.54,88.434,22.592,88.3919,17:34,22,12.28,33.49,No,No,0.8,day,2025-05-26T17:00:00
1312,312,Kolkata,22.499,88.3896,22.5311,88.4067,01:59,39,7.95,12.23,No,No,0.69,night,2025-05-26T01:00:00
1313,313,Chennai,13.0194,80.1727,13.1506,80.2535,12:30,62,17.34,16.78,No,No,0.83,day,2025-05-27T12:00:00
1314,314,Chennai,13.0972,80.2429,13.1498,80.2684,23:51,83,20.33,14.7,No,No,0.69,night,2025-05-27T23:00:00
1315,315,Chennai,13.0622,80.2621,13.0483,80.1818,17:21,52,15.99,18.45,No,Yes,0.7,day,2025-05-27T17:00:00
1316,316,Chennai,13.1688,80.3681,13.1329,80.2245,09:47,32,16.98,31.84,No,No,0.81,day,2025-05-27T09:00:00
1317,317,Chennai,13.123,80.2901,13.0766,80.2248,03:00,51,11.58,13.62,Yes,No,0.48,night,2025-05-27T03:00:00
1318,318,Chennai,13.1401,80.2178,13.1111,80.2254,14:17,5,16.1,193.2,No,No,0.84,day,2025-05-27T14:00:00
1319,319,Chennai,13.0256,80.2096,13.1673,80.2028,05:17,16,15.42,57.83,No,No,0.6,night,2025-05-27T05:00:00
1320,320,Chennai,13.151,80.1739,13.0431,80.2288,05:54,8,23.02,172.65,No,No,0.62,night,2025-05-27T05:00:00
1321,321,Delhi,28.5143,77.2097,28.4769,77.2295,23:23,71,4.46,3.77,Yes,No,0.71,night,2025-05-28T23:00:00
1322,322,Delhi,28.5625,77.1416,28.4994,77.2453,04:43,54,16.05,17.83,No,No,0.55,night,2025-05-28T04:00:00
1323,323,Delhi,28.5816,77.1695,28.5796,77.1268,09:54,46,18.16,23.69,No,No,0.66,day,2025-05-28T09:00:00
1324,324,Delhi,28.523,77.2311,28.5816,77.1601,21:07,75,19.27,15.42,No,No,0.81,day,2025-05-28T21:00:00
1325,325,Delhi,28.5022,77.1277,28.5926,77.1193,06:19,30,21.68,43.36,No,No,0.48,night,2025-05-28T06:00:00
1326,326,Delhi,28.4394,77.1773,28.5473,77.2613,04:34,17,12.18,42.99,No,No,0.7,night,2025-05-28T04:00:00
1327,327,Delhi,28.4431,77.192,28.5651,77.1275,19:01,52,11.6,13.38,No,No,0.83,day,2025-05-28T19:00:00
1328,328,Delhi,28.5952,77.2024,28.5808,77.1161,03:32,70,10.55,9.04,Yes,No,0.65,night,2025-05-28T03:00:00
1329,329,Delhi,28.5668,77.1213,28.5321,77.1669,22:05,59,5.04,5.13,No,No,0.68,night,2025-05-28T22:00:00
1330,330,Mumbai,18.9865,72.8069,19.1646,72.9539,23:08,68,21.53,19.0,No,No,0.68,night,2025-05-29T23:00:00
1331,331,Mumbai,19.1345,72.9457,18.9828,72.8947,10:06,36,1.77,2.95,No,No,0.85,day,2025-05-29T10:00:00
1332,332,Mumbai,19.1609,72.847,19.028,72.9088,17:54,18,13.62,45.4,Yes,Yes,0.71,day,2025-05-29T17:00:00
1333,333,Mumbai,19.1193,72.8109,19.149,72.9397,21:47,78,24.38,18.75,No,No,0.79,day,2025-05-29T21:00:00
1334,334,Mumbai,18.9788,72.9663,19.1322,72.9341,06:58,63,4.07,3.88,No,Yes,0.5,night,2025-05-29T06:00:00
1335,335,Mumbai,18.9958,72.8288,19.0679,72.9053,02:03,6,4.36,43.6,No,No,0.71,night,2025-05-29T02:00:00
1336,336,Mumbai,19.1492,72.8756,19.004,72.8153,01:37,41,3.88,5.68,No,No,0.55,night,2025-05-29T01:00:00
1337,337,Mumbai,19.1425,72.8349,19.0186,72.868,09:33,79,16.15,12.27,Yes,No,0.84,day,2025-05-29T09:00:00
1338,338,Kolkata,22.6369,88.4307,22.6647,88.342,15:16,74,21.02,17.04,No,No,0.72,day,2025-05-30T15:00:00
1339,339,Kolkata,22.672,88.3886,22.5782,88.3719,08:52,76,16.51,13.03,Yes,Yes,0.92,day,2025-05-30T08:00:00
1340,340,Kolkata,22.6184,88.392,22.6309,88.3686,11:01,74,1.57,1.27,No,No,0.85,day,2025-05-30T11:00:00
1341,341,Kolkata,22.5684,88.4304,22.627,88.4061,03:45,12,16.2,81.0,No,No,0.69,night,2025-05-30T03:00:00
1342,342,Kolkata,22.5591,88.4531,22.4876,88.4082,12:21,17,3.17,11.19,No,No,0.84,day,2025-05-30T12:00:00
1343,343,Kolkata,22.5881,88.3063,22.62,88.2702,15:36,64,21.81,20.45,No,No,0.86,day,2025-05-30T15:00:00
1344,344,Kolkata,22.6589,88.3386,22.4906,88.4293,19:24,9,4.02,26.8,No,No,0.71,day,2025-05-30T19:00:00
1345,345,Kolkata,22.5,88.3373,22.5551,88.4191,22:56,74,2.88,2.34,No,No,0.59,night,2025-05-30T22:00:00
1346,346,Kolkata,22.626,88.3833,22.6169,88.2973,06:41,7,24.61,210.94,No,No,0.46,night,2025-05-30T06:00:00
1347,347,Lucknow,26.8039,80.9864,26.9339,80.9238,02:59,22,3.27,8.92,No,No,0.45,night,2025-05-31T02:00:00
1348,348,Lucknow,26.9155,80.9352,26.8038,80.9082,00:12,9,23.51,156.73,Yes,No,0.5,night,2025-05-31T00:00:00
1349,349,Lucknow,26.7647,80.9274,26.8871,81.0281,19:24,50,17.5,21.0,No,No,0.72,day,2025-05-31T19:00:00
1350,350,Lucknow,26.9239,80.9081,26.7716,81.0335,20:35,84,19.83,14.16,No,No,0.83,day,2025-05-31T20:00:00
1351,351,Lucknow,26.7483,81.0298,26.8924,80.9844,06:24,65,10.79,9.96,No,No,0.74,night,2025-05-31T06:00:00
1352,352,Lucknow,26.7854,80.9006,26.9042,80.9923,00:07,18,20.99,69.97,Yes,No,0.74,night,2025-05-31T00:00:00
1353,353,Lucknow,26.8337,81.0446,26.8151,80.985,09:40,11,2.95,16.09,No,No,0.89,day,2025-05-31T09:00:00
1354,354,Lucknow,26.8479,80.8614,26.9424,80.8858,02:07,10,12.38,74.28,No,No,0.59,night,2025-05-31T02:00:00
1355,355,Lucknow,26.9049,80.9387,26.8144,80.9475,03:22,52,19.06,21.99,Yes,No,0.52,night,2025-05-31T03:00:00
1356,356,Lucknow,26.8997,80.921,26.8793,81.001,15:40,19,18.34,57.92,No,Yes,0.67,day,2025-06-01T15:00:00
1357,357,Lucknow,26.9089,80.9311,26.8754,80.9411,06:04,62,24.93,24.13,Yes,No,0.53,night,2025-06-01T06:00:00
1358,358,Lucknow,26.8466,80.9179,26.8317,80.9242,17:25,7,3.47,29.74,No,No,0.66,day,2025-06-01T17:00:00
1359,359,Lucknow,26.7805,81.0296,26.8894,80.9838,12:42,60,15.44,15.44,No,No,0.81,day,2025-06-01T12:00:00
1360,360,Lucknow,26.9074,80.8796,26.9335,80.9758,10:26,80,24.17,18.13,No,No,0.88,day,2025-06-01T10:00:00
1361,361,Lucknow,26.927,80.9181,26.8363,80.9627,05:38,32,4.62,8.66,No,No,0.62,night,2025-06-01T05:00:00
1362,362,Lucknow,26.8079,80.8902,26.7578,80.9008,20:04,22,23.91,65.21,No,No,0.91,day,2025-06-01T20:00:00
1363,363,Lucknow,26.8007,80.96,26.8387,80.9417,11:04,88,19.52,13.31,No,No,0.84,day,2025-06-01T11:00:00
1364,364,Ahmedabad,23.0795,72.6365,23.079,72.5599,13:46,26,24.43,56.38,No,No,0.76,day,2025-06-02T13:00:00
1365,365,Ahmedabad,22.9924,72.5973,22.9527,72.6327,19:24,17,14.78,52.16,No,No,0.73,day,2025-06-02T19:00:00
1366,366,Ahmedabad,23.0068,72.6359,22.9702,72.6256,12:59,58,18.59,19.23,No,Yes,0.86,day,2025-06-02T12:00:00
1367,367,Ahmedabad,23.059,72.608,23.0092,72.5348,12:26,33,23.47,42.67,No,Yes,0.82,day,2025-06-02T12:00:00
1368,368,Ahmedabad,23.0181,72.6402,22.9921,72.6208,14:12,24,18.84,47.1,No,Yes,0.82,day,2025-06-02T14:00:00
1369,369,Ahmedabad,23.0827,72.5293,23.0415,72.5757,07:01,31,4.52,8.75,No,No,0.88,day,2025-06-02T07:00:00
1370,370,Ahmedabad,22.978,72.5824,23.0156,72.4893,11:39,71,6.44,5.44,No,No,0.88,day,2025-06-02T11:00:00
1371,371,Ahmedabad,23.12,72.5213,23.1056,72.6051,09:07,71,18.17,15.35,No,No,0.66,day,2025-06-02T09:00:00
1372,372,Ahmedabad,23.0086,72.6291,23.1173,72.5342,13:18,53,9.6,10.87,No,No,0.93,day,2025-06-02T13:00:00
1373,373,Ahmedabad,22.9373,72.6204,23.0291,72.5995,07:52,24,7.46,18.65,No,No,0.71,day,2025-06-02T07:00:00
1374,374,Jaipur,26.9739,75.74,26.919,75.8262,15:11,5,1.35,16.2,No,No,0.79,day,2025-06-03T15:00:00
1375,375,Jaipur,26.9564,75.8529,26.9602,75.7388,21:08,62,16.87,16.33,No,No,0.7,day,2025-06-03T21:00:00
1376,376,Jaipur,26.8502,75.8613,26.9327,75.7074,05:49,71,3.55,3.0,Yes,No,0.64,night,2025-06-03T05:00:00
1377,377,Jaipur,27.0085,75.8328,26.9149,75.8098,17:23,15,16.39,65.56,No,No,0.77,day,2025-06-03T17:00:00
1378,378,Jaipur,26.8443,75.759,26.873,75.7364,21:40,20,11.33,33.99,No,No,0.72,day,2025-06-03T21:00:00
1379,379,Jaipur,26.848,75.7879,27.01,75.8149,17:51,49,1.54,1.89,No,No,0.87,day,2025-06-03T17:00:00
1380,380,Jaipur,26.9522,75.769,26.8642,75.7476,12:24,70,9.14,7.83,No,No,0.79,day,2025-06-03T12:00:00
1381,381,Jaipur,26.8787,75.8662,26.8669,75.6957,21:48,32,22.89,42.92,No,No,0.89,day,2025-06-03T21:00:00
1382,382,Bengaluru,13.0163,77.5165,12.9215,77.5151,02:58,27,22.75,50.56,No,No,0.52,night,2025-06-04T02:00:00
1383,383,Bengaluru,13.0401,77.5297,12.8898,77.6343,16:47,13,22.0,101.54,No,Yes,0.88,day,2025-06-04T16:00:00
1384,384,Bengaluru,12.9947,77.495,12.9748,77.6332,11:37,67,11.01,9.86,No,No,0.8,day,2025-06-04T11:00:00
1385,385,Bengaluru,12.8969,77.5105,12.9133,77.6736,09:52,84,13.62,9.73,No,No,0.94,day,2025-06-04T09:00:00
1386,386,Bengaluru,13.0673,77.5389,12.8744,77.5741,04:17,75,1.56,1.25,No,No,0.5,night,2025-06-04T04:00:00
1387,387,Bengaluru,12.9733,77.5025,12.9403,77.6693,02:47,76,5.11,4.03,No,No,0.58,night,2025-06-04T02:00:00
1388,388,Bengaluru,12.9546,77.584,12.8881,77.5679,17:52,8,20.36,152.7,No,No,0.75,day,2025-06-04T17:00:00
1389,389,Bengaluru,12.9888,77.5802,12.9617,77.6113,23:08,56,19.04,20.4,No,No,0.51,night,2025-06-04T23:00:00
1390,390,Bengaluru,12.8789,77.5802,12.9603,77.6497,07:39,55,14.99,16.35,No,No,0.8,day,2025-06-04T07:00:00
1391,391,Bengaluru,12.9573,77.6021,12.9277,77.5085,20:27,56,16.57,17.75,No,No,0.91,day,2025-06-04T20:00:00
1392,392,Kolkata,22.5585,88.3063,22.6048,88.2959,12:22,80,14.71,11.03,No,No,0.73,day,2025-06-05T12:00:00
1393,393,Kolkata,22.6352,88.4219,22.5079,88.3838,10:34,5,21.86,262.32,No,No,0.68,day,2025-06-05T10:00:00
1394,394,Kolkata,22.5604,88.3428,22.5385,88.3728,03:46,54,15.28,16.98,Yes,No,0.46,night,2025-06-05T03:00:00
1395,395,Kolkata,22.5619,88.311,22.4835,88.3235,03:23,10,3.2,19.2,Yes,No,0.66,night,2025-06-05T03:00:00
1396,396,Kolkata,22.6246,88.46,22.5038,88.373,06:15,19,18.74,59.18,No,No,0.72,night,2025-06-05T06:00:00
1397,397,Kolkata,22.5206,88.3656,22.5417,88.4369,21:22,10,19.36,116.16,No,No,0.71,day,2025-06-05T21:00:00
1398,398,Kolkata,22.6074,88.3963,22.5883,88.3561,09:53,18,22.16,73.87,No,No,0.91,day,2025-06-05T09:00:00
1399,399,Kolkata,22.4751,88.3388,22.6146,88.2996,13:14,69,7.29,6.34,No,No,0.92,day,2025-06-05T13:00:00
1400,400,Ahmedabad,23.0744,72.6594,22.9769,72.5717,04:23,29,9.47,19.59,No,No,0.7,night,2025-06-06T04:00:00
1401,401,Ahmedabad,22.9304,72.5872,23.0627,72.6373,05:49,45,24.2,32.27,No,No,0.65,night,2025-06-06T05:00:00
1402,402,Ahmedabad,23.0107,72.513,23.0892,72.5719,17:24,46,12.78,16.67,Yes,No,0.93,day,2025-06-06T17:00:00
1403,403,Ahmedabad,22.9656,72.5504,23.1208,72.6313,17:40,58,23.37,24.18,No,No,0.92,day,2025-06-06T17:00:00
1404,404,Ahmedabad,23.0934,72.5524,23.038,72.533,09:23,79,18.66,14.17,No,No,0.74,day,2025-06-06T09:00:00
1405,405,Ahmedabad,22.9279,72.6386,23.0819,72.5956,00:41,75,20.31,16.25,No,Yes,0.6,night,2025-06-06T00:00:00
1406,406,Ahmedabad,22.9477,72.5798,23.1024,72.6565,08:06,63,17.4,16.57,No,No,0.92,day,2025-06-06T08:00:00
1407,407,Ahmedabad,22.9275,72.4857,23.0907,72.6458,11:08,34,2.17,3.83,No,No,0.77,day,2025-06-06T11:00:00
1408,408,Ahmedabad,23.0918,72.4966,22.9273,72.6674,12:27,7,9.76,83.66,No,No,0.66,day,2025-06-06T12:00:00
1409,409,Mumbai,19.1496,72.9078,19.052,72.9487,01:26,63,2.47,2.35,No,Yes,0.68,night,2025-06-07T01:00:00
1410,410,Mumbai,19.0581,72.8043,19.0068,72.9193,13:39,71,16.48,13.93,No,No,0.77,day,2025-06-07T13:00:00
1411,411,Mumbai,19.1226,72.8303,19.1457,72.8895,04:06,21,1.25,3.57,No,Yes,0.61,night,2025-06-07T04:00:00
1412,412,Mumbai,18.9928,72.9095,19.1058,72.8019,23:28,17,23.37,82.48,Yes,No,0.47,night,2025-06-07T23:00:00
1413,413,Mumbai,18.9814,72.8238,19.0219,72.9504,16:44,50,11.69,14.03,No,No,0.78,day,2025-06-07T16:00:00
1414,414,Mumbai,19.031,72.8214,19.0896,72.7951,21:02,17,21.21,74.86,No,No,0.75,day,2025-06-07T21:00:00
1415,415,Mumbai,19.1055,72.8858,19.0048,72.9143,20:13,5,23.39,280.68,No,Yes,0.82,day,2025-06-07T20:00:00
1416,416,Mumbai,19.0588,72.8446,19.0319,72.9754,12:15,87,2.56,1.77,No,No,0.86,day,2025-06-07T12:00:00
1417,417,Lucknow,26.8976,80.9752,26.8103,80.9418,08:02,31,1.68,3.25,No,No,0.83,day,2025-06-08T08:00:00
1418,418,Lucknow,26.7934,80.9358,26.8385,81.0254,07:47,79,8.73,6.63,No,No,0.68,day,2025-06-08T07:00:00
1419,419,Lucknow,26.9074,80.9862,26.9073,80.9745,20:02,52,3.5,4.04,No,No,0.73,day,2025-06-08T20:00:00
1420,420,Lucknow,26.8973,80.9664,26.8271,80.8834,06:09,36,13.92,23.2,No,No,0.7,night,2025-06-08T06:00:00
1421,421,Lucknow,26.9203,80.9358,26.9243,80.9871,18:54,50,1.1,1.32,No,No,0.68,day,2025-06-08T18:00:00
1422,422,Lucknow,26.8324,80.8727,26.9116,80.9226,09:39,10,0.95,5.7,No,No,0.76,day,2025-06-08T09:00:00
1423,423,Lucknow,26.9235,80.997,26.7969,80.8495,02:20,13,3.53,16.29,No,No,0.58,night,2025-06-08T02:00:00
1424,424,Lucknow,26.7676,80.9977,26.8616,80.9838,21:50,17,22.32,78.78,No,No,0.9,day,2025-06-08T21:00:00
1425,425,Lucknow,26.9285,81.0344,26.8259,80.8584,17:05,10,4.31,25.86,No,No,0.86,day,2025-06-08T17:00:00
1426,426,Ahmedabad,22.9904,72.62,23.0463,72.6275,20:36,23,11.6,30.26,No,No,0.8,day,2025-06-09T20:00:00
1427,427,Ahmedabad,22.9721,72.5189,23.1223,72.6359,10:20,42,16.48,23.54,No,No,0.65,day,2025-06-09T10:00:00
1428,428,Ahmedabad,23.0896,72.4722,23.0785,72.5554,09:03,10,9.17,55.02,No,No,0.92,day,2025-06-09T09:00:00
1429,429,Ahmedabad,23.096,72.5001,23.1192,72.4752,15:51,40,9.27,13.9,No,No,0.87,day,2025-06-09T15:00:00
1430,430,Ahmedabad,23.0139,72.573,23.0656,72.5285,13:03,27,8.9,19.78,No,No,0.81,day,2025-06-09T13:00:00
1431,431,Ahmedabad,22.9448,72.5335,23.0473,72.6631,08:36,12,12.46,62.3,No,No,0.89,day,2025-06-09T08:00:00
1432,432,Ahmedabad,23.0645,72.5253,23.0299,72.5172,21:22,32,3.0,5.62,No,No,0.84,day,2025-06-09T21:00:00
1433,433,Ahmedabad,23.0013,72.6318,23.0039,72.5254,06:13,42,23.68,33.83,Yes,No,0.48,night,2025-06-09T06:00:00
1434,434,Ahmedabad,22.9523,72.5589,23.1152,72.4888,04:31,53,5.57,6.31,Yes,Yes,0.51,night,2025-06-09T04:00:00
1435,435,Bengaluru,12.9226,77.6314,13.0498,77.618,11:38,61,20.24,19.91,No,No,0.95,day,2025-06-10T11:00:00
1436,436,Bengaluru,13.0692,77.5872,13.0649,77.6114,07:49,20,20.53,61.59,No,No,0.93,day,2025-06-10T07:00:00
1437,437,Bengaluru,12.8795,77.6537,12.956,77.4986,19:34,81,19.06,14.12,No,No,0.92,day,2025-06-10T19:00:00
1438,438,Bengaluru,12.9615,77.5019,12.9971,77.6099,14:27,39,15.29,23.52,No,Yes,0.85,day,2025-06-10T14:00:00
1439,439,Bengaluru,12.945,77.5811,13.0648,77.517,04:48,13,13.52,62.4,Yes,No,0.62,night,2025-06-10T04:00:00
1440,440,Bengaluru,13.0567,77.6411,12.9731,77.537,21:33,36,15.36,25.6,No,No,0.68,day,2025-06-10T21:00:00
1441,441,Bengaluru,12.9462,77.5226,13.0059,77.6624,19:15,83,14.48,10.47,No,No,0.84,day,2025-06-10T19:00:00
1442,442,Bengaluru,12.9076,77.6836,12.8876,77.5871,20:07,85,7.34,5.18,No,No,0.71,day,2025-06-10T20:00:00
1443,443,Bengaluru,12.9582,77.6022,13.0005,77.5197,16:21,63,9.19,8.75,No,No,0.93,day,2025-06-10T16:00:00
1444,444,Bengaluru,12.8755,77.6539,12.8728,77.535,19:19,72,9.98,8.32,No,No,0.77,day,2025-06-10T19:00:00
1445,445,Kolkata,22.6009,88.3798,22.5573,88.3983,04:48,88,21.13,14.41,No,No,0.52,night,2025-06-11T04:00:00
1446,446,Kolkata,22.5251,88.4409,22.6584,88.2746,00:11,35,5.47,9.38,Yes,No,0.73,night,2025-06-11T00:00:00
1447,447,Kolkata,22.5853,88.2836,22.6387,88.2731,14:56,74,22.48,18.23,No,No,0.68,day,2025-06-11T14:00:00
1448,448,Kolkata,22.5437,88.3694,22.5617,88.3,22:00,75,21.29,17.03,Yes,No,0.67,night,2025-06-11T22:00:00
1449,449,Kolkata,22.63,88.3086,22.491,88.4462,08:38,44,12.84,17.51,No,No,0.85,day,2025-06-11T08:00:00
1450,450,Kolkata,22.5551,88.3943,22.6315,88.2678,08:26,38,5.65,8.92,No,No,0.75,day,2025-06-11T08:00:00
1451,451,Kolkata,22.6601,88.3821,22.5187,88.3422,23:14,32,15.61,29.27,No,Yes,0.53,night,2025-06-11T23:00:00
1452,452,Kolkata,22.4966,88.3669,22.5851,88.2882,04:59,81,18.58,13.76,Yes,No,0.64,night,2025-06-11T04:00:00
1453,453,Kolkata,22.5554,88.4026,22.6035,88.294,13:25,58,19.91,20.6,No,No,0.71,day,2025-06-11T13:00:00
1454,454,Ahmedabad,23.0168,72.6607,22.9369,72.5738,20:19,13,11.11,51.28,No,No,0.73,day,2025-06-12T20:00:00
1455,455,Ahmedabad,23.0141,72.5469,23.0794,72.5794,21:42,15,9.18,36.72,No,No,0.92,day,2025-06-12T21:00:00
1456,456,Ahmedabad,22.9466,72.4902,23.0754,72.6082,10:57,88,16.77,11.43,No,No,0.9,day,2025-06-12T10:00:00
1457,457,Ahmedabad,22.9701,72.5403,22.9942,72.6493,17:23,44,13.16,17.95,No,No,0.83,day,2025-06-12T17:00:00
1458,458,Ahmedabad,22.9456,72.6405,23.0539,72.6679,00:33,57,1.09,1.15,No,No,0.72,night,2025-06-12T00:00:00
1459,459,Ahmedabad,22.9792,72.5825,22.9957,72.5953,11:11,19,3.97,12.54,No,No,0.8,day,2025-06-12T11:00:00
1460,460,Ahmedabad,22.969,72.5884,23.0057,72.6514,21:33,11,17.93,97.8,No,No,0.66,day,2025-06-12T21:00:00
1461,461,Ahmedabad,22.9832,72.5585,22.9688,72.4879,14:17,43,12.97,18.1,No,No,0.79,day,2025-06-12T14:00:00
1462,462,Ahmedabad,22.9674,72.6015,22.9637,72.5868,12:54,44,1.66,2.26,No,No,0.78,day,2025-06-12T12:00:00
1463,463,Ahmedabad,23.1071,72.5035,23.068,72.617,13:09,78,1.92,1.48,No,No,0.93,day,2025-06-12T13:00:00
1464,464,Delhi,28.5711,77.2032,28.5959,77.2633,11:48,81,21.7,16.07,No,No,0.83,day,2025-06-13T11:00:00
1465,465,Delhi,28.4849,77.1629,28.5952,77.1409,02:26,19,10.43,32.94,Yes,No,0.53,night,2025-06-13T02:00:00
1466,466,Delhi,28.6054,77.2973,28.5986,77.1637,00:11,70,13.82,11.85,No,No,0.6,night,2025-06-13T00:00:00
1467,467,Delhi,28.5867,77.1334,28.622,77.1743,12:54,8,5.55,41.62,No,No,0.86,day,2025-06-13T12:00:00
1468,468,Delhi,28.5068,77.2187,28.4354,77.1606,15:56,12,1.49,7.45,No,No,0.8,day,2025-06-13T15:00:00
1469,469,Delhi,28.4675,77.2829,28.5069,77.2766,10:36,60,5.58,5.58,No,No,0.82,day,2025-06-13T10:00:00
1470,470,Delhi,28.4508,77.1481,28.5086,77.1776,07:18,68,21.38,18.86,No,No,0.84,day,2025-06-13T07:00:00
