traffic_id,city,date,hour,vehicle_count,congestion_level,average_speed_kmh,accident_count,weather_condition,timestamp
9614,Chennai,2025-02-10,1,120,Low,66.3,0,Cloudy,2025-02-10T01:00:00
9615,Lucknow,2025-02-10,1,250,Low,64.66,1,Cloudy,2025-02-10T01:00:00
9616,Kolkata,2025-02-10,1,221,Low,67.69,1,Clear,2025-02-10T01:00:00
9617,Hyderabad,2025-02-10,1,55,Low,69.71,1,Clear,2025-02-10T01:00:00
9618,Ahmedabad,2025-02-10,1,122,Low,54.68,0,Cloudy,2025-02-10T01:00:00
9619,Pune,2025-02-10,1,277,Low,60.92,0,Cloudy,2025-02-10T01:00:00
9620,Jaipur,2025-02-10,1,269,Low,69.11,0,Rainy,2025-02-10T01:00:00
9621,Bengaluru,2025-02-10,2,186,Low,68.48,2,Rainy,2025-02-10T02:00:00
9622,Mumbai,2025-02-10,2,42,Low,50.07,2,Rainy,2025-02-10T02:00:00
9623,Delhi,2025-02-10,2,259,Low,51.96,0,Rainy,2025-02-10T02:00:00
9624,Chennai,2025-02-10,2,204,Low,58.59,2,Clear,2025-02-10T02:00:00
9625,Lucknow,2025-02-10,2,58,Low,54.47,0,Rainy,2025-02-10T02:00:00
9626,Kolkata,2025-02-10,2,216,Low,50.36,0,Rainy,2025-02-10T02:00:00
9627,Hyderabad,2025-02-10,2,87,Low,65.41,1,Clear,2025-02-10T02:00:00
9628,Ahmedabad,2025-02-10,2,77,Low,60.9,1,Cloudy,2025-02-10T02:00:00
9629,Pune,2025-02-10,2,62,Low,69.8,2,Rainy,2025-02-10T02:00:00
9630,Jaipur,2025-02-10,2,229,Low,50.61,0,Rainy,2025-02-10T02:00:00
9631,Bengaluru,2025-02-10,3,51,Low,53.85,0,Rainy,2025-02-10T03:00:00
9632,Mumbai,2025-02-10,3,78,Low,57.17,1,Rainy,2025-02-10T03:00:00
9633,Delhi,2025-02-10,3,66,Low,60.21,2,Rainy,2025-02-10T03:00:00
9634,Chennai,2025-02-10,3,180,Medium,50.75,1,Clear,2025-02-10T03:00:00
9635,Lucknow,2025-02-10,3,132,Low,53.43,2,Cloudy,2025-02-10T03:00:00
9636,Kolkata,2025-02-10,3,183,Low,56.12,2,Rainy,2025-02-10T03:00:00
9637,Hyderabad,2025-02-10,3,218,Low,69.06,0,Rainy,2025-02-10T03:00:00
9638,Ahmedabad,2025-02-10,3,145,Low,51.11,1,Cloudy,2025-02-10T03:00:00
9639,Pune,2025-02-10,3,62,Low,51.12,2,Rainy,2025-02-10T03:00:00
9640,Jaipur,2025-02-10,3,210,Low,67.66,1,Clear,2025-02-10T03:00:00
9641,Bengaluru,2025-02-10,4,78,Low,52.2,0,Cloudy,2025-02-10T04:00:00
9642,Mumbai,2025-02-10,4,255,Low,51.27,1,Rainy,2025-02-10T04:00:00
9643,Delhi,2025-02-10,4,128,Low,60.62,2,Rainy,2025-02-10T04:00:00
9644,Chennai,2025-02-10,4,101,Low,59.47,2,Clear,2025-02-10T04:00:00
9645,Lucknow,2025-02-10,4,262,Low,58.92,2,Rainy,2025-02-10T04:00:00
9646,Kolkata,2025-02-10,4,229,Low,67.6,0,Clear,2025-02-10T04:00:00
9647,Hyderabad,2025-02-10,4,154,Low,51.54,2,Cloudy,2025-02-10T04:00:00
9648,Ahmedabad,2025-02-10,4,131,Low,62.15,2,Cloudy,2025-02-10T04:00:00
9649,Pune,2025-02-10,4,41,Low,64.3,2,Cloudy,2025-02-10T04:00:00
9650,Jaipur,2025-02-10,4,230,Low,64.41,0,Cloudy,2025-02-10T04:00:00
9651,Bengaluru,2025-02-10,5,156,Low,63.25,0,Cloudy,2025-02-10T05:00:00
9652,Mumbai,2025-02-10,5,137,Low,53.56,1,Clear,2025-02-10T05:00:00
9653,Delhi,2025-02-10,5,92,Low,64.12,1,Rainy,2025-02-10T05:00:00
9654,Chennai,2025-02-10,5,276,Medium,69.59,1,Cloudy,2025-02-10T05:00:00
9655,Lucknow,2025-02-10,5,106,Low,68.93,2,Clear,2025-02-10T05:00:00
9656,Kolkata,2025-02-10,5,129,Low,65.12,0,Cloudy,2025-02-10T05:00:00
9657,Hyderabad,2025-02-10,5,100,Low,56.33,1,Rainy,2025-02-10T05:00:00
9658,Ahmedabad,2025-02-10,5,56,Low,56.17,1,Cloudy,2025-02-10T05:00:00
9659,Pune,2025-02-10,5,86,Medium,55.25,1,Cloudy,2025-02-10T05:00:00
9660,Jaipur,2025-02-10,5,151,Low,52.03,2,Cloudy,2025-02-10T05:00:00
9661,Bengaluru,2025-02-10,6,43,Low,49.26,1,Cloudy,2025-02-10T06:00:00
9662,Mumbai,2025-02-10,6,98,Low,41.86,1,Clear,2025-02-10T06:00:00
9663,Delhi,2025-02-10,6,221,Medium,54.92,2,Rainy,2025-02-10T06:00:00
9664,Chennai,2025-02-10,6,116,Medium,46.36,2,Cloudy,2025-02-10T06:00:00
9665,Lucknow,2025-02-10,6,157,Low,53.33,1,Cloudy,2025-02-10T06:00:00
9666,Kolkata,2025-02-10,6,104,Low,41.28,2,Clear,2025-02-10T06:00:00
9667,Hyderabad,2025-02-10,6,37,Medium,36.66,2,Cloudy,2025-02-10T06:00:00
9668,Ahmedabad,2025-02-10,6,215,Low,38.28,0,Rainy,2025-02-10T06:00:00
9669,Pune,2025-02-10,6,130,Medium,40.14,1,Rainy,2025-02-10T06:00:00
9670,Jaipur,2025-02-10,6,42,Low,52.12,1,Clear,2025-02-10T06:00:00
9671,Bengaluru,2025-02-10,7,124,High,21.88,2,Cloudy,2025-02-10T07:00:00
9672,Mumbai,2025-02-10,7,33,High,31.57,2,Cloudy,2025-02-10T07:00:00
9673,Delhi,2025-02-10,7,115,Medium,25.21,1,Clear,2025-02-10T07:00:00
9674,Chennai,2025-02-10,7,205,Medium,21.13,2,Clear,2025-02-10T07:00:00
9675,Lucknow,2025-02-10,7,289,High,26.98,1,Cloudy,2025-02-10T07:00:00
9676,Kolkata,2025-02-10,7,264,Medium,24.21,2,Cloudy,2025-02-10T07:00:00
9677,Hyderabad,2025-02-10,7,183,High,31.2,2,Rainy,2025-02-10T07:00:00
9678,Ahmedabad,2025-02-10,7,53,Medium,26.48,1,Cloudy,2025-02-10T07:00:00
9679,Pune,2025-02-10,7,123,Medium,25.12,2,Clear,2025-02-10T07:00:00
9680,Jaipur,2025-02-10,7,151,High,27.58,0,Cloudy,2025-02-10T07:00:00
9681,Bengaluru,2025-02-10,8,248,High,27.61,2,Cloudy,2025-02-10T08:00:00
9682,Mumbai,2025-02-10,8,74,Medium,33.81,0,Clear,2025-02-10T08:00:00
9683,Delhi,2025-02-10,8,203,Medium,23.62,0,Cloudy,2025-02-10T08:00:00
9684,Chennai,2025-02-10,8,277,High,24.54,0,Cloudy,2025-02-10T08:00:00
9685,Lucknow,2025-02-10,8,143,High,25.43,1,Clear,2025-02-10T08:00:00
9686,Kolkata,2025-02-10,8,42,High,25.57,1,Cloudy,2025-02-10T08:00:00
9687,Hyderabad,2025-02-10,8,161,Medium,26.14,1,Clear,2025-02-10T08:00:00
9688,Ahmedabad,2025-02-10,8,293,High,27.31,1,Clear,2025-02-10T08:00:00
9689,Pune,2025-02-10,8,83,High,16.76,2,Cloudy,2025-02-10T08:00:00
9690,Jaipur,2025-02-10,8,129,High,18.68,0,Clear,2025-02-10T08:00:00
9691,Bengaluru,2025-02-10,9,211,Medium,33.41,2,Clear,2025-02-10T09:00:00
9692,Mumbai,2025-02-10,9,200,High,24.5,0,Clear,2025-02-10T09:00:00
9693,Delhi,2025-02-10,9,167,Medium,33.43,2,Rainy,2025-02-10T09:00:00
9694,Chennai,2025-02-10,9,248,Medium,25.63,0,Rainy,2025-02-10T09:00:00
9695,Lucknow,2025-02-10,9,215,High,32.47,1,Rainy,2025-02-10T09:00:00
9696,Kolkata,2025-02-10,9,238,High,19.04,1,Clear,2025-02-10T09:00:00
9697,Hyderabad,2025-02-10,9,92,High,34.61,2,Rainy,2025-02-10T09:00:00
9698,Ahmedabad,2025-02-10,9,272,Medium,24.13,1,Cloudy,2025-02-10T09:00:00
9699,Pune,2025-02-10,9,92,High,23.52,2,Cloudy,2025-02-10T09:00:00
9700,Jaipur,2025-02-10,9,229,High,18.37,1,Clear,2025-02-10T09:00:00
9701,Bengaluru,2025-02-10,10,235,Medium,39.34,1,Clear,2025-02-10T10:00:00
9702,Mumbai,2025-02-10,10,164,Medium,41.47,0,Clear,2025-02-10T10:00:00
9703,Delhi,2025-02-10,10,154,Medium,50.84,0,Cloudy,2025-02-10T10:00:00
9704,Chennai,2025-02-10,10,288,Medium,51.15,2,Rainy,2025-02-10T10:00:00
9705,Lucknow,2025-02-10,10,128,Medium,38.88,2,Cloudy,2025-02-10T10:00:00
9706,Kolkata,2025-02-10,10,42,Low,53.31,0,Cloudy,2025-02-10T10:00:00
9707,Hyderabad,2025-02-10,10,253,Low,48.06,0,Rainy,2025-02-10T10:00:00
9708,Ahmedabad,2025-02-10,10,156,Medium,45.19,0,Cloudy,2025-02-10T10:00:00
9709,Pune,2025-02-10,10,112,Medium,44.6,0,Rainy,2025-02-10T10:00:00
9710,Jaipur,2025-02-10,10,105,Low,49.13,2,Cloudy,2025-02-10T10:00:00
9711,Bengaluru,2025-02-10,11,191,Low,67.1,0,Rainy,2025-02-10T11:00:00
9712,Mumbai,2025-02-10,11,58,Low,61.95,1,Clear,2025-02-10T11:00:00
9713,Delhi,2025-02-10,11,37,Low,54.25,0,Cloudy,2025-02-10T11:00:00
9714,Chennai,2025-02-10,11,113,Medium,51.01,0,Rainy,2025-02-10T11:00:00
9715,Lucknow,2025-02-10,11,62,Medium,50.19,1,Cloudy,2025-02-10T11:00:00
9716,Kolkata,2025-02-10,11,217,Medium,65.69,2,Rainy,2025-02-10T11:00:00
9717,Hyderabad,2025-02-10,11,236,Medium,55.03,2,Cloudy,2025-02-10T11:00:00
9718,Ahmedabad,2025-02-10,11,206,Low,67.02,0,Rainy,2025-02-10T11:00:00
9719,Pune,2025-02-10,11,294,Low,54.99,0,Cloudy,2025-02-10T11:00:00
9720,Jaipur,2025-02-10,11,89,Low,66.2,0,Rainy,2025-02-10T11:00:00
9721,Bengaluru,2025-02-10,12,93,Low,54.79,1,Clear,2025-02-10T12:00:00
9722,Mumbai,2025-02-10,12,53,Low,57.87,1,Cloudy,2025-02-10T12:00:00
9723,Delhi,2025-02-10,12,34,Medium,53.58,0,Cloudy,2025-02-10T12:00:00
9724,Chennai,2025-02-10,12,212,Low,64.08,1,Clear,2025-02-10T12:00:00
9725,Lucknow,2025-02-10,12,255,Low,66.41,2,Rainy,2025-02-10T12:00:00
9726,Kolkata,2025-02-10,12,142,Medium,52.67,1,Rainy,2025-02-10T12:00:00
9727,Hyderabad,2025-02-10,12,54,Low,68.39,1,Cloudy,2025-02-10T12:00:00
9728,Ahmedabad,2025-02-10,12,102,Low,55.7,2,Clear,2025-02-10T12:00:00
9729,Pune,2025-02-10,12,49,Low,54.73,2,Clear,2025-02-10T12:00:00
9730,Jaipur,2025-02-10,12,262,Low,51.47,2,Rainy,2025-02-10T12:00:00
9731,Bengaluru,2025-02-10,13,114,Medium,51.74,2,Cloudy,2025-02-10T13:00:00
9732,Mumbai,2025-02-10,13,297,Medium,69.36,0,Cloudy,2025-02-10T13:00:00
9733,Delhi,2025-02-10,13,228,Low,69.74,0,Clear,2025-02-10T13:00:00
9734,Chennai,2025-02-10,13,93,Low,66.42,1,Rainy,2025-02-10T13:00:00
9735,Lucknow,2025-02-10,13,87,Low,69.86,0,Clear,2025-02-10T13:00:00
9736,Kolkata,2025-02-10,13,235,Low,55.44,1,Clear,2025-02-10T13:00:00
9737,Hyderabad,2025-02-10,13,140,Low,55.45,0,Cloudy,2025-02-10T13:00:00
9738,Ahmedabad,2025-02-10,13,127,Medium,52.59,0,Clear,2025-02-10T13:00:00
9739,Pune,2025-02-10,13,124,Low,61.88,0,Cloudy,2025-02-10T13:00:00
9740,Jaipur,2025-02-10,13,72,Low,66.81,1,Cloudy,2025-02-10T13:00:00
9741,Bengaluru,2025-02-10,14,173,Low,63.73,2,Rainy,2025-02-10T14:00:00
9742,Mumbai,2025-02-10,14,185,Low,65.11,1,Cloudy,2025-02-10T14:00:00
9743,Delhi,2025-02-10,14,288,Medium,62.74,1,Clear,2025-02-10T14:00:00
9744,Chennai,2025-02-10,14,150,Low,57.81,2,Clear,2025-02-10T14:00:00
9745,Lucknow,2025-02-10,14,186,Medium,55.22,1,Clear,2025-02-10T14:00:00
9746,Kolkata,2025-02-10,14,217,Low,69.05,0,Clear,2025-02-10T14:00:00
9747,Hyderabad,2025-02-10,14,80,Low,60.2,0,Clear,2025-02-10T14:00:00
9748,Ahmedabad,2025-02-10,14,146,Low,55.37,2,Rainy,2025-02-10T14:00:00
9749,Pune,2025-02-10,14,243,Low,54.65,0,Cloudy,2025-02-10T14:00:00
9750,Jaipur,2025-02-10,14,150,Low,65.79,0,Cloudy,2025-02-10T14:00:00
9751,Bengaluru,2025-02-10,15,105,Medium,58.46,1,Cloudy,2025-02-10T15:00:00
9752,Mumbai,2025-02-10,15,155,Low,60.69,0,Cloudy,2025-02-10T15:00:00
9753,Delhi,2025-02-10,15,263,Low,67.91,1,Cloudy,2025-02-10T15:00:00
9754,Chennai,2025-02-10,15,149,Low,60.47,1,Clear,2025-02-10T15:00:00
9755,Lucknow,2025-02-10,15,94,Low,51.7,2,Cloudy,2025-02-10T15:00:00
9756,Kolkata,2025-02-10,15,265,Low,65.64,1,Cloudy,2025-02-10T15:00:00
9757,Hyderabad,2025-02-10,15,215,Low,66.92,0,Cloudy,2025-02-10T15:00:00
9758,Ahmedabad,2025-02-10,15,149,Low,65.8,2,Rainy,2025-02-10T15:00:00
9759,Pune,2025-02-10,15,225,Low,63.38,2,Cloudy,2025-02-10T15:00:00
9760,Jaipur,2025-02-10,15,82,Medium,64.04,1,Cloudy,2025-02-10T15:00:00
9761,Bengaluru,2025-02-10,16,50,Medium,49.39,1,Rainy,2025-02-10T16:00:00
9762,Mumbai,2025-02-10,16,240,Low,49.27,0,Cloudy,2025-02-10T16:00:00
9763,Delhi,2025-02-10,16,184,Medium,38.73,2,Rainy,2025-02-10T16:00:00
9764,Chennai,2025-02-10,16,214,Medium,46.55,0,Clear,2025-02-10T16:00:00
9765,Lucknow,2025-02-10,16,227,Medium,47.06,0,Cloudy,2025-02-10T16:00:00
9766,Kolkata,2025-02-10,16,43,Low,40.94,0,Cloudy,2025-02-10T16:00:00
9767,Hyderabad,2025-02-10,16,236,Low,53.39,0,Rainy,2025-02-10T16:00:00
9768,Ahmedabad,2025-02-10,16,140,Medium,48.28,2,Clear,2025-02-10T16:00:00
9769,Pune,2025-02-10,16,265,Medium,51.61,2,Clear,2025-02-10T16:00:00
9770,Jaipur,2025-02-10,16,288,Medium,54.53,2,Cloudy,2025-02-10T16:00:00
9771,Bengaluru,2025-02-10,17,62,High,20.81,1,Clear,2025-02-10T17:00:00
9772,Mumbai,2025-02-10,17,91,High,23.95,2,Cloudy,2025-02-10T17:00:00
9773,Delhi,2025-02-10,17,243,High,17.89,1,Cloudy,2025-02-10T17:00:00
9774,Chennai,2025-02-10,17,230,High,15.07,1,Clear,2025-02-10T17:00:00
9775,Lucknow,2025-02-10,17,51,High,26.66,2,Clear,2025-02-10T17:00:00
9776,Kolkata,2025-02-10,17,267,High,31.98,2,Rainy,2025-02-10T17:00:00
9777,Hyderabad,2025-02-10,17,119,High,28.14,1,Clear,2025-02-10T17:00:00
9778,Ahmedabad,2025-02-10,17,221,Medium,28.72,1,Clear,2025-02-10T17:00:00
9779,Pune,2025-02-10,17,241,High,33.32,0,Clear,2025-02-10T17:00:00
9780,Jaipur,2025-02-10,17,43,Medium,25.0,2,Rainy,2025-02-10T17:00:00
9781,Bengaluru,2025-02-10,18,198,High,18.49,2,Clear,2025-02-10T18:00:00
9782,Mumbai,2025-02-10,18,170,High,30.24,1,Cloudy,2025-02-10T18:00:00
9783,Delhi,2025-02-10,18,31,High,20.25,2,Rainy,2025-02-10T18:00:00
9784,Chennai,2025-02-10,18,253,Medium,28.24,0,Clear,2025-02-10T18:00:00
9785,Lucknow,2025-02-10,18,57,Medium,16.82,2,Cloudy,2025-02-10T18:00:00
9786,Kolkata,2025-02-10,18,183,Medium,24.28,1,Rainy,2025-02-10T18:00:00
9787,Hyderabad,2025-02-10,18,139,High,25.69,1,Cloudy,2025-02-10T18:00:00
9788,Ahmedabad,2025-02-10,18,111,High,34.73,1,Clear,2025-02-10T18:00:00
9789,Pune,2025-02-10,18,183,High,16.87,1,Rainy,2025-02-10T18:00:00
9790,Jaipur,2025-02-10,18,85,High,28.59,0,Rainy,2025-02-10T18:00:00
9791,Bengaluru,2025-02-10,19,81,High,15.71,2,Rainy,2025-02-10T19:00:00
9792,Mumbai,2025-02-10,19,188,Medium,30.08,1,Cloudy,2025-02-10T19:00:00
9793,Delhi,2025-02-10,19,278,High,24.74,0,Cloudy,2025-02-10T19:00:00
9794,Chennai,2025-02-10,19,255,High,22.33,2,Cloudy,2025-02-10T19:00:00
9795,Lucknow,2025-02-10,19,195,Medium,29.03,2,Rainy,2025-02-10T19:00:00
9796,Kolkata,2025-02-10,19,256,High,18.22,2,Clear,2025-02-10T19:00:00
9797,Hyderabad,2025-02-10,19,290,Medium,21.18,2,Rainy,2025-02-10T19:00:00
9798,Ahmedabad,2025-02-10,19,51,Medium,16.04,0,Clear,2025-02-10T19:00:00
9799,Pune,2025-02-10,19,290,High,20.06,1,Cloudy,2025-02-10T19:00:00
9800,Jaipur,2025-02-10,19,55,High,22.07,0,Clear,2025-02-10T19:00:00
9801,Bengaluru,2025-02-10,20,249,Low,40.66,2,Clear,2025-02-10T20:00:00
9802,Mumbai,2025-02-10,20,200,Low,42.33,1,Rainy,2025-02-10T20:00:00
9803,Delhi,2025-02-10,20,175,Medium,37.2,2,Cloudy,2025-02-10T20:00:00
9804,Chennai,2025-02-10,20,281,Medium,49.6,2,Rainy,2025-02-10T20:00:00
9805,Lucknow,2025-02-10,20,106,Medium,48.27,1,Rainy,2025-02-10T20:00:00
9806,Kolkata,2025-02-10,20,126,Medium,41.81,0,Clear,2025-02-10T20:00:00
9807,Hyderabad,2025-02-10,20,48,Medium,37.31,2,Rainy,2025-02-10T20:00:00
9808,Ahmedabad,2025-02-10,20,135,Medium,49.08,0,Cloudy,2025-02-10T20:00:00
9809,Pune,2025-02-10,20,39,Low,35.4,0,Clear,2025-02-10T20:00:00
9810,Jaipur,2025-02-10,20,255,Medium,36.07,0,Rainy,2025-02-10T20:00:00
9811,Bengaluru,2025-02-10,21,77,Low,64.61,2,Rainy,2025-02-10T21:00:00
9812,Mumbai,2025-02-10,21,172,Low,68.86,1,Clear,2025-02-10T21:00:00
9813,Delhi,2025-02-10,21,177,Medium,64.71,1,Cloudy,2025-02-10T21:00:00
9814,Chennai,2025-02-10,21,67,Low,67.87,0,Rainy,2025-02-10T21:00:00
9815,Lucknow,2025-02-10,21,190,Low,56.49,0,Clear,2025-02-10T21:00:00
9816,Kolkata,2025-02-10,21,154,Low,66.23,1,Rainy,2025-02-10T21:00:00
9817,Hyderabad,2025-02-10,21,274,Medium,61.23,1,Rainy,2025-02-10T21:00:00
9818,Ahmedabad,2025-02-10,21,54,Low,55.19,0,Clear,2025-02-10T21:00:00
9819,Pune,2025-02-10,21,163,Low,58.45,2,Clear,2025-02-10T21:00:00
9820,Jaipur,2025-02-10,21,135,Low,65.57,0,Clear,2025-02-10T21:00:00
9821,Bengaluru,2025-02-10,22,266,Medium,50.48,2,Rainy,2025-02-10T22:00:00
9822,Mumbai,2025-02-10,22,252,Low,59.42,0,Rainy,2025-02-10T22:00:00
9823,Delhi,2025-02-10,22,214,Medium,59.67,2,Clear,2025-02-10T22:00:00
9824,Chennai,2025-02-10,22,140,Low,62.37,1,Cloudy,2025-02-10T22:00:00
9825,Lucknow,2025-02-10,22,149,Low,51.62,0,Clear,2025-02-10T22:00:00
9826,Kolkata,2025-02-10,22,186,Low,63.87,2,Cloudy,2025-02-10T22:00:00
9827,Hyderabad,2025-02-10,22,149,Medium,52.69,0,Cloudy,2025-02-10T22:00:00
9828,Ahmedabad,2025-02-10,22,65,Low,58.65,0,Cloudy,2025-02-10T22:00:00
9829,Pune,2025-02-10,22,240,Low,58.48,2,Cloudy,2025-02-10T22:00:00
9830,Jaipur,2025-02-10,22,52,Low,50.14,0,Clear,2025-02-10T22:00:00
9831,Bengaluru,2025-02-10,23,290,Medium,68.05,1,Rainy,2025-02-10T23:00:00
9832,Mumbai,2025-02-10,23,115,Low,55.36,1,Clear,2025-02-10T23:00:00
9833,Delhi,2025-02-10,23,248,Low,51.99,1,Clear,2025-02-10T23:00:00
9834,Chennai,2025-02-10,23,120,Medium,58.9,0,Clear,2025-02-10T23:00:00
9835,Lucknow,2025-02-10,23,73,Medium,50.88,0,Rainy,2025-02-10T23:00:00
9836,Kolkata,2025-02-10,23,33,Low,61.56,0,Rainy,2025-02-10T23:00:00
9837,Hyderabad,2025-02-10,23,166,Low,65.41,0,Cloudy,2025-02-10T23:00:00
9838,Ahmedabad,2025-02-10,23,210,Low,58.54,1,Rainy,2025-02-10T23:00:00
9839,Pune,2025-02-10,23,155,Low,54.91,1,Cloudy,2025-02-10T23:00:00
9840,Jaipur,2025-02-10,23,272,Low,52.65,0,Cloudy,2025-02-10T23:00:00
9841,Bengaluru,2025-02-11,0,176,Low,61.79,0,Rainy,2025-02-11T00:00:00
9842,Mumbai,2025-02-11,0,179,Low,56.84,0,Clear,2025-02-11T00:00:00
9843,Delhi,2025-02-11,0,82,Low,67.21,1,Cloudy,2025-02-11T00:00:00
9844,Chennai,2025-02-11,0,293,Low,66.78,1,Clear,2025-02-11T00:00:00
9845,Lucknow,2025-02-11,0,281,Medium,51.93,0,Clear,2025-02-11T00:00:00
9846,Kolkata,2025-02-11,0,75,Low,62.83,0,Cloudy,2025-02-11T00:00:00
9847,Hyderabad,2025-02-11,0,188,Low,68.07,2,Cloudy,2025-02-11T00:00:00
9848,Ahmedabad,2025-02-11,0,256,Low,59.22,2,Cloudy,2025-02-11T00:00:00
9849,Pune,2025-02-11,0,269,Medium,55.83,1,Rainy,2025-02-11T00:00:00
9850,Jaipur,2025-02-11,0,116,Low,58.21,1,Rainy,2025-02-11T00:00:00
9851,Bengaluru,2025-02-11,1,111,Low,63.02,2,Clear,2025-02-11T01:00:00
9852,Mumbai,2025-02-11,1,297,Low,66.56,0,Cloudy,2025-02-11T01:00:00
9853,Delhi,2025-02-11,1,235,Low,65.6,0,Rainy,2025-02-11T01:00:00
9854,Chennai,2025-02-11,1,272,Low,66.91,0,Clear,2025-02-11T01:00:00
9855,Lucknow,2025-02-11,1,203,Low,68.49,0,Cloudy,2025-02-11T01:00:00
9856,Kolkata,2025-02-11,1,47,Low,59.29,2,Rainy,2025-02-11T01:00:00
9857,Hyderabad,2025-02-11,1,299,Low,51.54,1,Cloudy,2025-02-11T01:00:00
9858,Ahmedabad,2025-02-11,1,189,Low,66.26,2,Cloudy,2025-02-11T01:00:00
9859,Pune,2025-02-11,1,272,Low,61.1,2,Cloudy,2025-02-11T01:00:00
9860,Jaipur,2025-02-11,1,175,Low,55.22,2,Clear,2025-02-11T01:00:00
9861,Bengaluru,2025-02-11,2,271,Low,53.25,1,Cloudy,2025-02-11T02:00:00
9862,Mumbai,2025-02-11,2,194,Low,66.05,1,Rainy,2025-02-11T02:00:00
9863,Delhi,2025-02-11,2,105,Low,51.68,0,Rainy,2025-02-11T02:00:00
9864,Chennai,2025-02-11,2,294,Low,68.14,1,Clear,2025-02-11T02:00:00
9865,Lucknow,2025-02-11,2,94,Low,63.23,2,Rainy,2025-02-11T02:00:00
9866,Kolkata,2025-02-11,2,175,Medium,58.44,2,Cloudy,2025-02-11T02:00:00
9867,Hyderabad,2025-02-11,2,80,Low,61.66,2,Rainy,2025-02-11T02:00:00
9868,Ahmedabad,2025-02-11,2,37,Medium,67.74,1,Rainy,2025-02-11T02:00:00
9869,Pune,2025-02-11,2,165,Medium,54.82,0,Cloudy,2025-02-11T02:00:00
9870,Jaipur,2025-02-11,2,123,Medium,66.95,1,Rainy,2025-02-11T02:00:00
9871,Bengaluru,2025-02-11,3,177,Low,66.62,1,Rainy,2025-02-11T03:00:00
9872,Mumbai,2025-02-11,3,76,Low,67.01,2,Cloudy,2025-02-11T03:00:00
9873,Delhi,2025-02-11,3,33,Medium,53.75,2,Cloudy,2025-02-11T03:00:00
9874,Chennai,2025-02-11,3,268,Low,53.7,2,Cloudy,2025-02-11T03:00:00
9875,Lucknow,2025-02-11,3,249,Low,59.6,0,Rainy,2025-02-11T03:00:00
9876,Kolkata,2025-02-11,3,54,Low,62.26,2,Clear,2025-02-11T03:00:00
9877,Hyderabad,2025-02-11,3,155,Low,58.79,0,Rainy,2025-02-11T03:00:00
9878,Ahmedabad,2025-02-11,3,40,Low,51.33,2,Rainy,2025-02-11T03:00:00
9879,Pune,2025-02-11,3,108,Low,68.25,0,Clear,2025-02-11T03:00:00
9880,Jaipur,2025-02-11,3,44,Low,60.08,1,Cloudy,2025-02-11T03:00:00
9881,Bengaluru,2025-02-11,4,288,Low,60.05,2,Clear,2025-02-11T04:00:00
9882,Mumbai,2025-02-11,4,220,Low,61.88,2,Rainy,2025-02-11T04:00:00
9883,Delhi,2025-02-11,4,193,Low,59.24,0,Cloudy,2025-02-11T04:00:00
9884,Chennai,2025-02-11,4,285,Low,50.37,0,Rainy,2025-02-11T04:00:00
9885,Lucknow,2025-02-11,4,55,Low,58.22,0,Cloudy,2025-02-11T04:00:00
9886,Kolkata,2025-02-11,4,239,Low,57.28,1,Cloudy,2025-02-11T04:00:00
9887,Hyderabad,2025-02-11,4,259,Low,58.6,2,Rainy,2025-02-11T04:00:00
9888,Ahmedabad,2025-02-11,4,164,Low,57.01,0,Rainy,2025-02-11T04:00:00
9889,Pune,2025-02-11,4,273,Low,69.44,2,Cloudy,2025-02-11T04:00:00
9890,Jaipur,2025-02-11,4,154,Low,51.57,0,Clear,2025-02-11T04:00:00
9891,Bengaluru,2025-02-11,5,52,Low,67.88,2,Rainy,2025-02-11T05:00:00
9892,Mumbai,2025-02-11,5,283,Low,68.65,1,Cloudy,2025-02-11T05:00:00
9893,Delhi,2025-02-11,5,238,Low,68.32,1,Cloudy,2025-02-11T05:00:00
9894,Chennai,2025-02-11,5,276,Low,63.76,1,Clear,2025-02-11T05:00:00
9895,Lucknow,2025-02-11,5,139,Low,69.74,2,Cloudy,2025-02-11T05:00:00
9896,Kolkata,2025-02-11,5,224,Low,55.82,0,Cloudy,2025-02-11T05:00:00
9897,Hyderabad,2025-02-11,5,269,Medium,57.6,1,Cloudy,2025-02-11T05:00:00
9898,Ahmedabad,2025-02-11,5,252,Low,65.92,1,Rainy,2025-02-11T05:00:00
9899,Pune,2025-02-11,5,245,Low,55.77,0,Cloudy,2025-02-11T05:00:00
9900,Jaipur,2025-02-11,5,190,Low,50.32,1,Clear,2025-02-11T05:00:00
9901,Bengaluru,2025-02-11,6,174,Medium,48.89,0,Rainy,2025-02-11T06:00:00
9902,Mumbai,2025-02-11,6,136,Low,43.31,2,Clear,2025-02-11T06:00:00
9903,Delhi,2025-02-11,6,78,Medium,43.34,0,Rainy,2025-02-11T06:00:00
9904,Chennai,2025-02-11,6,222,Medium,44.42,1,Cloudy,2025-02-11T06:00:00
9905,Lucknow,2025-02-11,6,56,Medium,54.32,2,Cloudy,2025-02-11T06:00:00
9906,Kolkata,2025-02-11,6,87,Medium,48.38,0,Clear,2025-02-11T06:00:00
9907,Hyderabad,2025-02-11,6,269,Low,41.16,1,Rainy,2025-02-11T06:00:00
9908,Ahmedabad,2025-02-11,6,46,Low,36.07,2,Rainy,2025-02-11T06:00:00
